Wavelength (nm)	Q19 abs N
654.75	0.11954
655.00	0.12054
655.25	0.12113
655.50	0.12330
655.75	0.12201
656.00	0.12587
656.25	0.12291
656.50	0.12366
656.75	0.12766
657.00	0.12648
657.25	0.12875
657.50	0.12721
657.75	0.12734
658.00	0.12758
658.25	0.12819
658.50	0.12827
658.75	0.13208
659.00	0.13079
659.25	0.13113
659.50	0.13159
659.75	0.13107
660.00	0.13223
660.25	0.13269
660.50	0.13119
660.75	0.12986
661.00	0.13063
661.25	0.12998
661.50	0.13074
661.75	0.13043
662.00	0.12987
662.25	0.13155
662.50	0.13235
662.75	0.12928
663.00	0.12755
663.25	0.12947
663.50	0.12873
663.75	0.12988
664.00	0.12876
664.25	0.12812
664.50	0.12622
664.75	0.12442
665.00	0.12456
665.25	0.12618
665.50	0.12317
665.75	0.12216
666.00	0.12283
666.25	0.12353
666.50	0.12118
666.75	0.12062
667.00	0.12025
667.25	0.11740
667.50	0.11626
667.75	0.11666
668.00	0.11555
668.25	0.11530
668.50	0.11319
668.75	0.11156
669.00	0.11178
669.25	0.11105
669.50	0.10933
669.75	0.10775
670.00	0.10656
670.25	0.10722
670.50	0.10647
670.75	0.10307
671.00	0.10144
671.25	0.10169
671.50	0.10254
671.75	0.099236
672.00	0.096164
672.25	0.097577
672.50	0.094252
672.75	0.091527
