Wavelength (nm)	Q01 abs N
655.50	0.0014276
655.75	0.00038301
656.00	0.0015892
656.25	0.0020021
656.50	0.00087174
656.75	0.00097015
657.00	0.0014383
657.25	-0.00039564
657.50	0.0020646
657.75	0.0021205
658.00	-0.00025268
658.25	0.0012022
658.50	0.0019842
658.75	0.0010832
659.00	0.0014057
659.25	0.0014143
659.50	0.0013299
659.75	0.0025341
660.00	-0.00047277
660.25	-1.3299e-06
660.50	-5.5190e-05
660.75	0.0010347
661.00	0.00089967
661.25	-0.00014296
661.50	0.0030228
661.75	0.0011610
662.00	0.0013259
662.25	0.00056653
662.50	0.0025062
662.75	0.0025720
663.00	0.00015626
663.25	0.0016890
663.50	0.00050137
663.75	0.0016836
664.00	0.0011543
664.25	0.00051201
664.50	0.0018193
664.75	0.0013379
665.00	0.0018991
665.25	0.0015753
665.50	0.00057119
665.75	0.0014516
